tripid,tripmode,objectno,objectname,start_time,start_odometer,start_postext,end_time,end_odometer,end_postext,duration,idle_time,distance,avg_speed,max_speed,fuel_usage,start_longitude,start_latitude,start_formatted_longitude,start_formatted_latitude,end_longitude,end_latitude,end_formatted_longitude,end_formatted_latitude,co2,fueltype,ep_distance,objectuid,optidrive_indicator,speeding_indicator,drivingevents_indicator,idling_indicator,fuelusage_indicator,coasting_indicator,constant_speed_indicator,green_speed_indicator,high_revving_indicator
9961212690,2,#WT19LSK,MIHS - DEV - WEST,25/02/2022 08:19:36,62307045,"Runnon Moor Lane, Okehampton EX20 3, GB",25/02/2022 09:10:16,62321616,"B3216, Okehampton EX20 3, GB",3040,1717,14571,36,75,2.024,-4095382,50820034,"4°05'43.3"" W","50°49'12.1"" N",-4011600,50797560,"4°00'41.7"" W","50°47'51.2"" N",5308,1,14571,1-44036-3237421032,0.634,1,1,0.084,1,0.796,0.1,1,0.456
9960930122,2,#WT19LSK,MIHS - DEV - WEST,25/02/2022 06:37:24,62267150,"28 Royston Road, Bideford EX39 3AN, GB",25/02/2022 08:07:16,62307045,"Runnon Moor Lane, Okehampton EX20 3, GB",5392,2421,39895,47,86,4.593,-4216725,51015849,"4°13'00.2"" W","51°00'57.0"" N",-4095463,50820087,"4°05'43.6"" W","50°49'12.3"" N",12069,1,39895,1-44036-3237421032,0.654,1,1,0.062,1,0.838,0.236,1,0.438
9959603472,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 17:22:45,62266154,"The Quay, Bideford EX39 2AF, GB",24/02/2022 17:27:00,62267150,"28 Royston Road, Bideford EX39 3AN, GB",255,53,996,18,44,0.23,-4204547,51018521,"4°12'16.3"" W","51°01'06.6"" N",-4216757,51015853,"4°13'00.3"" W","51°00'57.0"" N",598,1,996,1-44036-3237421032,0.839,1,1,1,1,1,0.1,1,0.773
9959340245,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 15:34:27,62243303,"New Road, Okehampton EX20 3, GB",24/02/2022 16:06:57,62266154,"The Quay, Bideford EX39 2AF, GB",1950,335,22851,48,82,2.417,-4096061,50883097,"4°05'45.8"" W","50°52'59.1"" N",-4204577,51018539,"4°12'16.4"" W","51°01'06.7"" N",6364,1,22851,1-44036-3237421032,0.809,1,1,1,1,0.892,0.278,1,0.492
9959180839,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 15:23:10,62240363,"A386, Okehampton EX20 3, GB",24/02/2022 15:26:52,62243303,"New Road, Okehampton EX20 3, GB",222,24,2940,52,79,0.172,-4068901,50865615,"4°04'08.0"" W","50°51'56.2"" N",-4096098,50883088,"4°05'45.9"" W","50°52'59.1"" N",452,1,2940,1-44036-3237421032,0.776,1,1,1,1,0.792,0.2,1,0.44
9959110339,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 14:31:07,62198928,"6 Bedford Square, Tavistock PL19 0AH, GB",24/02/2022 15:10:06,62240363,"A386, Okehampton EX20 3, GB",2339,54,41435,64,98,4.186,-4144688,50549844,"4°08'40.8"" W","50°32'59.4"" N",-4068915,50865594,"4°04'08.0"" W","50°51'56.1"" N",11030,1,41435,1-44036-3237421032,0.787,1,1,1,1,0.907,0.268,1,0.336
9958875275,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 12:12:28,62108748,"New Road, Okehampton EX20 3, GB",24/02/2022 14:15:00,62198928,"6 Bedford Square, Tavistock PL19 0AH, GB",7352,1799,90180,57,99,9.237,-4096145,50883055,"4°05'46.1"" W","50°52'59.0"" N",-4144679,50549850,"4°08'40.8"" W","50°32'59.4"" N",24315,1,90180,1-44036-3237421032,0.669,1,1,0.112,1,0.893,0.323,1,0.357
9958254326,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 11:17:28,62093908,"B3216, Okehampton EX20 3, GB",24/02/2022 11:51:18,62108748,"New Road, Okehampton EX20 3, GB",2030,1069,14840,54,82,1.598,-4009794,50796874,"4°00'35.2"" W","50°47'48.7"" N",-4096298,50883459,"4°05'46.6"" W","50°53'00.4"" N",4194,1,14840,1-44036-3237421032,0.655,1,1,0.06,1,0.927,0.192,1,0.404
9958031497,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 10:56:09,62091621,"A3072, Okehampton EX20 3, GB",24/02/2022 11:00:51,62093908,"B3216, Okehampton EX20 3, GB",282,102,2287,41,69,0.173,-4019331,50781837,"4°01'09.5"" W","50°46'54.6"" N",-4009795,50796918,"4°00'35.2"" W","50°47'48.9"" N",456,1,2287,1-44036-3237421032,0.879,1,1,1,1,0.785,1,1,0.371
9957685854,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 09:28:35,62087973,"A386, Okehampton EX20 3, GB",24/02/2022 09:45:34,62091621,"A3072, Okehampton EX20 3, GB",1019,718,3648,40,92,0.631,-4042123,50796173,"4°02'31.6"" W","50°47'46.2"" N",-4019391,50781855,"4°01'09.8"" W","50°46'54.6"" N",1651,1,3648,1-44036-3237421032,0.501,1,1,0,1,0,0.2,1,0.309
9957529030,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 08:58:10,62085474,"B3216, Okehampton EX20 3, GB",24/02/2022 09:10:56,62087973,"A386, Okehampton EX20 3, GB",766,578,2499,46,78,0.412,-4054098,50809589,"4°03'14.7"" W","50°48'34.5"" N",-4042097,50796201,"4°02'31.5"" W","50°47'46.3"" N",1082,1,2499,1-44036-3237421032,0.722,1,1,1,1,0.712,0.1,1,0.239
9957369572,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 08:13:10,62072647,"Bridge Street, Okehampton EX20 3JA, GB",24/02/2022 08:35:21,62085474,"B3216, Okehampton EX20 3, GB",1331,420,12827,48,94,1.624,-4072461,50818423,"4°04'20.8"" W","50°49'06.3"" N",-4054066,50809573,"4°03'14.6"" W","50°48'34.4"" N",4268,1,12827,1-44036-3237421032,0.75,1,1,1,1,0.775,0.1,1,0.378
9957253099,2,#WT19LSK,MIHS - DEV - WEST,24/02/2022 06:29:09,62037165,"28 Royston Road, Bideford EX39 3AN, GB",24/02/2022 08:09:22,62072647,"Bridge Street, Okehampton EX20 3JA, GB",6013,3205,35482,44,76,4.183,-4216767,51015838,"4°13'00.3"" W","51°00'57.0"" N",-4072515,50818494,"4°04'21.0"" W","50°49'06.5"" N",10977,1,35482,1-44036-3237421032,0.68,1,1,0.057,1,1,0.302,1,0.403
9955479223,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 15:21:44,62036119,"The Quay, Bideford EX39 2HJ, GB",23/02/2022 15:27:46,62037165,"26 Royston Road, Bideford EX39 3AN, GB",362,166,1046,16,43,0.315,-4204682,51018188,"4°12'16.8"" W","51°01'05.4"" N",-4216798,51015892,"4°13'00.4"" W","51°00'57.2"" N",823,1,1046,1-44036-3237421032,0.803,1,1,1,1,1,0.1,1,0.522
9955423965,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 14:12:34,61986097,"A386, Torrington EX38 8, GB",23/02/2022 15:15:00,62036119,"The Quay, Bideford EX39 2HJ, GB",3746,310,50022,51,94,5.272,-4139229,50943761,"4°08'21.2"" W","50°56'37.5"" N",-4204653,51018165,"4°12'16.7"" W","51°01'05.3"" N",13892,1,50022,1-44036-3237421032,0.72,1,0.712,1,1,0.851,0.159,1,0.318
9955097352,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 13:33:21,61971435,"New Road, Okehampton EX20 3, GB",23/02/2022 13:57:26,61986097,"Muxey Lane, Torrington EX38 8, GB",1445,344,14662,46,86,1.736,-4096327,50883149,"4°05'46.7"" W","50°52'59.3"" N",-4139806,50943768,"4°08'23.3"" W","50°56'37.5"" N",4570,1,14662,1-44036-3237421032,0.737,1,1,1,1,0.761,0.1,1,0.297
9955012719,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 12:59:55,61952014,"A386, Okehampton EX20 3, GB",23/02/2022 13:19:35,61971435,"New Road, Okehampton EX20 3, GB",1180,21,19421,59,93,1.541,-4024330,50756731,"4°01'27.5"" W","50°45'24.2"" N",-4096243,50883152,"4°05'46.4"" W","50°52'59.3"" N",4055,1,19421,1-44036-3237421032,0.74,1,1,1,1,0.832,0.13,1,0.219
9954748754,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 12:14:30,61951350,"A386, Okehampton EX20 3, GB",23/02/2022 12:36:48,61952014,"A386, Okehampton EX20 3, GB",1338,1240,664,20,55,0.138,-4022697,50762787,"4°01'21.7"" W","50°45'46.0"" N",-4024306,50756788,"4°01'27.5"" W","50°45'24.4"" N",357,1,664,1-44036-3237421032,1,1,1,1,1,1,1,1,1
9954615866,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 11:57:22,61945288,"A386, Okehampton EX20 3, GB",23/02/2022 12:06:09,61951350,"A386, Okehampton EX20 3, GB",527,38,6062,42,70,0.731,-4044498,50797128,"4°02'40.1"" W","50°47'49.6"" N",-4022690,50762898,"4°01'21.6"" W","50°45'46.4"" N",1921,1,6062,1-44036-3237421032,0.815,1,1,1,1,0.864,0.46,1,0.381
9954447659,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 11:26:36,61945185,"A386, Okehampton EX20 3, GB",23/02/2022 11:27:31,61945288,"A386, Okehampton EX20 3, GB",55,50,103,7,29,0.016,-4043197,50796746,"4°02'35.5"" W","50°47'48.2"" N",-4044472,50797090,"4°02'40.1"" W","50°47'49.5"" N",36,1,103,1-44036-3237421032,0.976,1,1,1,1,0.833,1,1,1
9954332515,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 11:01:52,61945127,"A386, Okehampton EX20 3, GB",23/02/2022 11:02:57,61945185,"A386, Okehampton EX20 3, GB",65,63,58,16,34,0.025,-4041803,50795915,"4°02'30.4"" W","50°47'45.2"" N",-4043074,50796614,"4°02'35.0"" W","50°47'47.8"" N",54,1,58,1-44036-3237421032,0.857,1,1,1,1,0,1,1,1
9954239928,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 10:40:49,61943777,"A386, Okehampton EX20 3LW, GB",23/02/2022 10:43:52,61945127,"A386, Okehampton EX20 3, GB",183,25,1350,28,80,0.277,-4052604,50799342,"4°03'09.3"" W","50°47'57.6"" N",-4041793,50795945,"4°02'30.4"" W","50°47'45.4"" N",726,1,1350,1-44036-3237421032,0.618,1,1,1,1,0,0.1,1,0.225
9954142880,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 10:06:41,61939339,"Bridge Street, Okehampton EX20 3DY, GB",23/02/2022 10:22:20,61943777,"A386, Okehampton EX20 3LW, GB",939,574,4438,41,82,0.668,-4072338,50817937,"4°04'20.4"" W","50°49'04.5"" N",-4052561,50799385,"4°03'09.2"" W","50°47'57.7"" N",1737,1,4438,1-44036-3237421032,0.656,1,1,0,1,0.611,0.3,1,0.683
9953972205,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 08:39:03,61926217,"Hatherleigh Road, Okehampton EX20 1SJ, GB",23/02/2022 09:45:20,61939339,"Bridge Street, Okehampton EX20 3DY, GB",3977,2884,13122,41,88,1.743,-4025245,50750664,"4°01'30.8"" W","50°45'02.3"" N",-4072319,50817959,"4°04'20.3"" W","50°49'04.6"" N",4545,1,13122,1-44036-3237421032,0.616,1,1,0,1,0.781,0.182,1,0.347
9953622597,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 08:13:16,61916756,"26 Bridge Street, Okehampton EX20 3HZ, GB",23/02/2022 08:28:07,61926217,"Hatherleigh Road, Okehampton EX20 1SJ, GB",891,166,9461,44,87,1.383,-4072796,50820167,"4°04'22.0"" W","50°49'12.6"" N",-4025255,50750673,"4°01'30.9"" W","50°45'02.4"" N",3639,1,9461,1-44036-3237421032,0.727,1,1,1,1,0.16,0.42,1,0.512
9953516433,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 07:48:38,61907122,"New Road, Okehampton EX20 3, GB",23/02/2022 08:04:45,61916756,"24 Bridge Street, Okehampton EX20 3HY, GB",967,360,9634,56,79,1.127,-4096141,50883080,"4°05'46.1"" W","50°52'59.0"" N",-4072805,50820182,"4°04'22.1"" W","50°49'12.6"" N",2973,1,9634,1-44036-3237421032,0.83,1,1,1,1,0.91,0.178,1,0.722
9953369832,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 07:15:11,61907071,"New Road, Okehampton EX20 3, GB",23/02/2022 07:31:36,61907122,"New Road, Okehampton EX20 3, GB",985,959,51,3,19,0.05,-4096237,50883109,"4°05'46.4"" W","50°52'59.1"" N",-4096030,50883320,"4°05'45.7"" W","50°52'59.9"" N",124,1,51,1-44036-3237421032,1,1,1,1,1,1,1,1,1
9953358694,2,#WT19LSK,MIHS - DEV - WEST,23/02/2022 06:36:22,61883320,"26 Royston Road, Bideford EX39 3AN, GB",23/02/2022 07:08:43,61907071,"New Road, Okehampton EX20 3, GB",1941,127,23751,46,76,2.309,-4216775,51015910,"4°13'00.3"" W","51°00'57.2"" N",-4096139,50883075,"4°05'46.1"" W","50°52'59.0"" N",6081,1,23751,1-44036-3237421032,0.81,1,1,1,1,0.926,0.387,1,0.357
9951943478,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 15:18:35,61855750,"Okehampton EX20 3, GB",22/02/2022 16:10:52,61883320,"28 Royston Road, Bideford EX39 3AN, GB",3137,845,27570,41,88,3.092,-4084323,50905502,"4°05'03.5"" W","50°54'19.8"" N",-4216751,51015828,"4°13'00.3"" W","51°00'56.9"" N",8146,1,27570,1-44036-3237421032,0.703,1,1,0.144,1,0.913,0.327,1,0.535
9951543467,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 14:18:50,61845148,"Moorland Terrace, Torrington EX38 8DD, GB",22/02/2022 14:35:08,61855750,"Okehampton EX20 3, GB",978,168,10602,44,72,1.144,-4151197,50953443,"4°09'04.3"" W","50°57'12.3"" N",-4084455,50905458,"4°05'04.0"" W","50°54'19.6"" N",3009,1,10602,1-44036-3237421032,0.84,1,1,1,1,0.98,0.581,1,0.319
9951385964,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 13:23:26,61830670,"A388, Holsworthy EX22 7PA, GB",22/02/2022 13:57:41,61845148,"Moorland Terrace, Torrington EX38 8DD, GB",2055,870,14478,43,95,1.655,-4284772,50882502,"4°17'05.1"" W","50°52'57.0"" N",-4151209,50953456,"4°09'04.3"" W","50°57'12.4"" N",4351,1,14478,1-44036-3237421032,0.638,1,1,0.039,1,0.912,0.198,1,0.314
9951118362,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 12:27:31,61824174,"A388, Holsworthy EX22 7PA, GB",22/02/2022 12:54:20,61830670,"A388, Holsworthy EX22 7PA, GB",1609,1102,6496,44,79,0.922,-4285349,50882110,"4°17'07.2"" W","50°52'55.6"" N",-4284727,50882544,"4°17'05.0"" W","50°52'57.1"" N",2400,1,6496,1-44036-3237421032,0.7,1,1,0,1,0.878,0.5,1,0.525
9950906400,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 11:27:07,61810801,"A3072, Holsworthy EX22 6, GB",22/02/2022 12:05:22,61824174,"A388, Holsworthy EX22 7PA, GB",2295,1131,13373,39,70,1.856,-4288142,50810005,"4°17'17.3"" W","50°48'36.0"" N",-4285388,50882110,"4°17'07.3"" W","50°52'55.6"" N",4872,1,13373,1-44036-3237421032,0.622,1,1,0.019,1,0.775,0.2,1,0.359
9950718782,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 10:25:04,61800582,"A388, Holsworthy EX22 7, GB",22/02/2022 11:22:19,61810801,"A3072, Holsworthy EX22 6, GB",3435,2369,10219,33,70,1.754,-4339662,50844539,"4°20'22.7"" W","50°50'40.3"" N",-4288164,50810014,"4°17'17.3"" W","50°48'36.0"" N",4584,1,10219,1-44036-3237421032,0.677,1,0.744,0,1,0.831,0.7,1,0.464
9950405142,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 10:10:23,61798024,"A388, Holsworthy EX22 7, GB",22/02/2022 10:15:01,61800582,"A388, Holsworthy EX22 7, GB",278,52,2558,40,56,0.285,-4345141,50823392,"4°20'42.5"" W","50°49'24.2"" N",-4339623,50844522,"4°20'22.6"" W","50°50'40.2"" N",750,1,2558,1-44036-3237421032,0.909,1,1,1,1,1,1,1,0.366
9950190051,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 08:47:36,61795947,"Rydon Road, Holsworthy EX22 6HZ, GB",22/02/2022 09:27:09,61798024,"A388, Holsworthy EX22 7, GB",2373,2181,2077,37,65,0.709,-4357011,50813388,"4°21'25.2"" W","50°48'48.1"" N",-4345181,50823414,"4°20'42.6"" W","50°49'24.2"" N",1839,1,2077,1-44036-3237421032,0.512,1,1,0,1,0.1,0.1,1,0.386
9949984113,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 08:38:44,61793475,"A3072, Holsworthy EX22 7HX, GB",22/02/2022 08:41:48,61795947,"Rydon Road, Holsworthy EX22 6HZ, GB",184,19,2472,52,86,0.205,-4385983,50812791,"4°23'09.5"" W","50°48'46.0"" N",-4357019,50813415,"4°21'25.2"" W","50°48'48.2"" N",535,1,2472,1-44036-3237421032,0.787,1,1,1,1,0.889,0.24,1,0.384
9949944544,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 07:29:02,61748294,"New Road, Okehampton EX20 3, GB",22/02/2022 08:33:08,61793475,"A3072, Holsworthy EX22 7HX, GB",3846,646,45181,49,97,5.663,-4096064,50883050,"4°05'45.8"" W","50°52'58.9"" N",-4385966,50812766,"4°23'09.4"" W","50°48'45.9"" N",14917,1,45181,1-44036-3237421032,0.723,1,1,1,1,0.664,0.1,1,0.299
9949591327,2,#WT19LSK,MIHS - DEV - WEST,22/02/2022 06:34:32,61724521,"26 Royston Road, Bideford EX39 3AN, GB",22/02/2022 07:13:38,61748294,"New Road, Okehampton EX20 3, GB",2346,638,23773,49,81,2.471,-4216725,51015874,"4°13'00.2"" W","51°00'57.1"" N",-4096113,50883098,"4°05'46.0"" W","50°52'59.1"" N",6499,1,23773,1-44036-3237421032,0.681,1,1,0.098,1,0.937,0.357,1,0.372
9962184355,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 12:24:26,68229518,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",25/02/2022 12:41:23,68248859,"Sannerville Way, Exeter EX6 8AA, GB",1017,69,19341,73,106,,-3591039,50554344,"3°35'27.7"" W","50°33'15.6"" N",-3504858,50689545,"3°30'17.4"" W","50°41'22.3"" N",,,,1-44036-9590ED5553,0.986,1,1,1,1,1,0.9,1,1
9962061984,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 11:30:48,68219437,"Market Street, Newton Abbot TQ12 2RB, GB",25/02/2022 12:18:18,68229518,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",2850,745,10081,16,75,,-3611626,50530261,"3°36'41.8"" W","50°31'48.9"" N",-3590972,50554340,"3°35'27.5"" W","50°33'15.6"" N",,,,1-44036-9590ED5553,0.871,1,1,1,1,1,0.1,1,1
9961773551,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 11:05:59,68218314,"Saint Annes Court, Newton Abbot TQ12 1JW, GB",25/02/2022 11:12:44,68219437,"Market Street, Newton Abbot TQ12 2RB, GB",405,156,1123,13,38,,-3617608,50530681,"3°37'03.3"" W","50°31'50.4"" N",-3611537,50530161,"3°36'41.5"" W","50°31'48.5"" N",,,,1-44036-9590ED5553,1,1,1,1,1,1,1,1,1
9961509492,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 09:56:28,68211840,"Avery Hill, Newton Abbot TQ12 3LB, GB",25/02/2022 10:15:32,68218314,"Saint Annes Court, Newton Abbot TQ12 1JW, GB",1144,280,6474,27,64,,-3590243,50554367,"3°35'24.8"" W","50°33'15.7"" N",-3617635,50530700,"3°37'03.4"" W","50°31'50.5"" N",,,,1-44036-9590ED5553,0.831,1,0.435,1,1,1,0.386,1,1
9961296783,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 09:11:41,68203036,"3 Priory Avenue, Newton Abbot TQ12 5AQ, GB",25/02/2022 09:28:51,68211840,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",1030,252,8804,39,85,,-3579928,50504069,"3°34'47.7"" W","50°30'14.6"" N",-3590855,50554547,"3°35'27.0"" W","50°33'16.3"" N",,,,1-44036-9590ED5553,0.977,1,1,1,1,1,0.838,1,1
9961022024,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 08:17:13,68199537,"11 Kittiwake Drive, Torquay TQ2 7TR, GB",25/02/2022 08:27:33,68203036,"1 Priory Avenue, Newton Abbot TQ12 5AQ, GB",620,253,3499,31,60,,-3560393,50491947,"3°33'37.4"" W","50°29'31.0"" N",-3579986,50504013,"3°34'47.9"" W","50°30'14.4"" N",,,,1-44036-9590ED5553,0.986,1,1,1,1,1,0.9,1,1
9960934509,2,#WT19UWL,MIHS - DEV - SOUTH,25/02/2022 07:12:33,68188972,"1 Avery Hill, Newton Abbot TQ12 3LA, GB",25/02/2022 08:08:16,68199537,"11 Kittiwake Drive, Torquay TQ2 7TR, GB",3343,2364,10565,38,98,,-3590782,50553843,"3°35'26.8"" W","50°33'13.8"" N",-3560393,50491945,"3°33'37.4"" W","50°29'31.0"" N",,,,1-44036-9590ED5553,0.876,0.423,1,1,1,1,0.71,1,1
9960014396,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 21:32:52,68182127,"Newfoundland Road, Teignmouth TQ14 9, GB",24/02/2022 21:52:34,68188972,"1 Avery Hill, Newton Abbot TQ12 3LA, GB",1182,567,6845,40,64,,-3517537,50547976,"3°31'03.1"" W","50°32'52.7"" N",-3590842,50553822,"3°35'27.0"" W","50°33'13.7"" N",,,,1-44036-9590ED5553,1,1,1,1,1,1,1,1,1
9959990663,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 21:13:43,68175325,"Teignmouth Hill, Dawlish EX7 9, GB",24/02/2022 21:26:46,68182127,"Newfoundland Road, Teignmouth TQ14 9, GB",783,168,6802,38,61,,-3466252,50579732,"3°27'58.5"" W","50°34'47.0"" N",-3517537,50547976,"3°31'03.1"" W","50°32'52.7"" N",,,,1-44036-9590ED5553,0.993,1,1,1,1,1,0.95,1,1
9959974658,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 20:47:00,68174113,"Teignmouth Hill, Dawlish EX7 9, GB",24/02/2022 21:10:32,68175325,"Teignmouth Hill, Dawlish EX7 9, GB",1412,1197,1212,17,49,,-3466408,50579596,"3°27'59.0"" W","50°34'46.5"" N",-3466263,50579705,"3°27'58.5"" W","50°34'46.9"" N",,,,1-44036-9590ED5553,0.871,1,1,1,1,1,0.1,1,1
9959897060,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 20:00:45,68173796,"Teignmouth Hill, Dawlish EX7 9, GB",24/02/2022 20:02:55,68174113,"Teignmouth Hill, Dawlish EX7 9, GB",130,73,317,14,31,,-3466632,50579282,"3°27'59.8"" W","50°34'45.4"" N",-3466458,50579564,"3°27'59.2"" W","50°34'46.4"" N",,,,1-44036-9590ED5553,1,1,1,1,1,1,1,1,1
9959886476,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 19:12:51,68159429,"Avery Hill, Newton Abbot TQ12 3LB, GB",24/02/2022 19:54:51,68173796,"18 West Cliff, Dawlish EX7 9DE, GB",2520,1209,14367,39,63,,-3590171,50554415,"3°35'24.6"" W","50°33'15.8"" N",-3466827,50579353,"3°28'00.5"" W","50°34'45.6"" N",,,,1-44036-9590ED5553,1,1,1,1,1,1,1,1,1
9959756093,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 18:06:18,68141151,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",24/02/2022 18:33:43,68159429,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",1645,70,18278,42,98,,-3590984,50554438,"3°35'27.5"" W","50°33'15.9"" N",-3590836,50554551,"3°35'27.0"" W","50°33'16.3"" N",,,,1-44036-9590ED5553,0.927,1,1,1,1,1,0.492,1,1
9958876463,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 13:48:28,68120132,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",24/02/2022 14:15:18,68141151,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",1610,180,21019,52,97,,-3590880,50554581,"3°35'27.1"" W","50°33'16.4"" N",-3590955,50554482,"3°35'27.4"" W","50°33'16.1"" N",,,,1-44036-9590ED5553,0.956,1,1,1,1,1,0.695,1,1
9958705002,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 13:16:37,68112293,"25 Newton Road, Newton Abbot TQ12 5, GB",24/02/2022 13:34:36,68120132,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",1079,382,7839,39,78,,-3580010,50504022,"3°34'48.0"" W","50°30'14.4"" N",-3590814,50554554,"3°35'26.9"" W","50°33'16.3"" N",,,,1-44036-9590ED5553,0.991,1,1,1,1,1,0.939,1,1
9958450722,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 12:27:48,68105586,"Avery Hill, Newton Abbot TQ12 3LA, GB",24/02/2022 12:36:34,68112293,"25 Newton Road, Newton Abbot TQ12 5, GB",526,51,6707,50,85,,-3590824,50554349,"3°35'26.9"" W","50°33'15.6"" N",-3580054,50504032,"3°34'48.1"" W","50°30'14.5"" N",,,,1-44036-9590ED5553,0.986,1,1,1,1,1,0.9,1,1
9958318125,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 11:47:10,68098388,"25 Newton Road, Newton Abbot TQ12 5, GB",24/02/2022 12:05:28,68105586,"Paddons Coombe, Newton Abbot TQ12 3YX, GB",1098,554,7198,48,91,,-3580033,50504051,"3°34'48.1"" W","50°30'14.5"" N",-3590853,50554520,"3°35'27.0"" W","50°33'16.2"" N",,,,1-44036-9590ED5553,0.986,1,1,1,1,1,0.9,1,1
9957946927,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 10:19:42,68083098,"Place Lane, Newton Abbot TQ13 7, GB",24/02/2022 10:43:20,68098388,"25 Newton Road, Newton Abbot TQ12 5, GB",1418,207,15290,44,86,,-3742071,50526775,"3°44'31.4"" W","50°31'36.3"" N",-3580055,50504067,"3°34'48.2"" W","50°30'14.6"" N",,,,1-44036-9590ED5553,0.905,1,0.437,1,1,1,0.9,1,1
9957811001,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 09:45:53,68066087,"25 Newton Road, Newton Abbot TQ12 5, GB",24/02/2022 10:13:22,68083098,"Place Lane, Newton Abbot TQ13 7, GB",1649,176,17011,40,93,,-3580002,50504101,"3°34'48.0"" W","50°30'14.7"" N",-3742023,50526750,"3°44'31.2"" W","50°31'36.3"" N",,,,1-44036-9590ED5553,0.954,1,1,1,1,1,0.681,1,1
9957343028,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 08:19:31,68058901,"Avery Hill, Newton Abbot TQ12 3LA, GB",24/02/2022 08:29:22,68066087,"3 Priory Avenue, Newton Abbot TQ12 5AQ, GB",591,40,7186,48,84,,-3590542,50553912,"3°35'25.9"" W","50°33'14.0"" N",-3579977,50504027,"3°34'47.9"" W","50°30'14.5"" N",,,,1-44036-9590ED5553,0.966,1,1,1,1,1,0.76,1,1
9957266872,2,#WT19UWL,MIHS - DEV - SOUTH,24/02/2022 07:45:00,68054924,"Forde Road, Newton Abbot TQ12 4AD, GB",24/02/2022 08:12:31,68058901,"Avery Hill, Newton Abbot TQ12 3LA, GB",1651,1103,3977,26,47,,-3594939,50533105,"3°35'41.7"" W","50°31'59.1"" N",-3590545,50553924,"3°35'25.9"" W","50°33'14.1"" N",,,,1-44036-9590ED5553,0.888,1,1,1,1,1,0.213,1,1
